Year,HomeTeam,AwayTeam,Diff
09,66,58,0
09,73,60,-1
09,54,75,3
09,46,67,1
09,76,63,3
09,72,43,2
09,38,35,-3
09,77,60,-1
09,41,73,3
09,74,57,0
09,56,71,0
09,54,66,0
09,52,75,2
09,68,65,-1
09,58,51,-2
10,46,68,-1
10,76,74,-1
10,72,59,-2
10,5,78,1
10,40,71,5
10,41,79,1
10,60,63,0
10,10,51,-6
10,65,67,0
10,1,43,0
10,52,57,0
10,58,66,2
10,59,46,0
10,51,58,1
10,79,10,0
10,63,5,-2
10,57,1,2
10,74,65,-1
10,43,72,0
10,67,76,-2
10,71,60,0
10,66,40,2
10,68,52,0
10,78,41,-1
10,59,10,1
10,51,40,1
10,79,58,0
10,63,76,-1
10,57,46,6
10,74,5,-1
10,43,65,2
10,67,72,-1
10,71,1,1
10,66,60,-1
10,68,41,-1
10,78,52,0
10,52,43,0
10,46,67,-2
10,76,57,1
10,72,79,-1
10,5,68,2
10,40,63,-1
10,41,66,3
10,60,51,1
10,10,78,3
10,65,71,0
10,1,59,0
10,58,74,0
10,43,46,0
10,59,65,0
10,51,41,-1
10,79,60,-1
10,63,10,-2
10,57,58,1
10,74,72,0
10,67,1,0
10,71,52,1
10,66,5,-4
10,68,40,0
10,78,76,1
10,65,63,-3
10,52,74,3
10,46,78,1
10,76,43,2
10,72,66,3
10,5,59,2
10,40,79,3
10,41,67,2
10,60,57,-1
10,10,68,0
10,1,51,0
10,58,71,-1
10,52,41,0
10,76,65,1
10,72,46,-2
10,5,1,0
10,40,43,2
10,63,78,0
10,57,59,0
10,74,79,0
10,71,51,0
10,66,68,-1
10,58,67,0
10,60,10,1
10,59,76,-2
10,46,52,-1
10,51,63,2
10,79,66,1
10,41,40,3
10,43,57,2
10,10,5,0
10,65,72,2
10,1,58,2
10,67,74,1
10,68,71,0
10,78,60,-1
10,76,46,0
10,72,1,0
10,5,79,1
10,40,10,0
10,63,68,3
10,57,67,0
10,74,43,1
10,60,41,-1
10,52,65,-1
10,71,78,0
10,66,51,0
10,58,59,2
10,59,52,1
10,51,5,3
10,79,71,0
10,41,72,0
10,43,58,0
10,10,74,4
10,65,60,1
10,1,76,-1
10,67,63,0
10,68,57,1
10,78,66,-1
10,59,71,-1
10,46,60,-1
10,51,57,1
10,79,63,2
10,41,5,0
10,43,66,5
10,10,76,4
10,65,58,0
10,1,40,3
10,67,52,-2
10,68,72,0
10,78,74,-1
10,63,59,0
10,52,1,-2
10,72,10,-1
10,5,65,0
10,40,78,1
10,57,79,4
10,74,51,-1
10,60,68,1
10,71,43,0
10,58,46,0
10,66,67,-1
10,46,40,2
10,5,57,1
10,74,59,1
10,60,40,2
10,65,1,-2
10,52,76,1
10,67,43,-4
10,71,63,-2
10,66,46,1
10,68,79,3
10,78,51,0
10,58,72,2
10,41,10,1
10,59,67,2
10,46,65,-2
10,76,58,-1
10,72,52,1
10,51,68,1
10,79,78,0
10,40,5,0
10,63,66,1
10,57,74,4
10,43,41,1
10,10,71,1
10,1,60,2
10,76,41,-4
10,52,40,1
10,46,63,0
10,72,5,2
10,79,59,3
10,41,58,4
10,74,1,0
10,43,51,1
10,60,76,1
10,67,10,-2
10,66,71,-3
10,78,68,-1
10,65,57,-1
10,59,43,0
10,76,72,1
10,5,60,4
10,51,79,0
10,40,65,1
10,63,74,1
10,57,78,6
10,10,66,2
10,68,67,2
10,58,52,1
10,1,46,-2
10,52,60,1
10,59,68,0
10,46,41,-3
10,76,40,1
10,72,71,-1
10,57,63,1
10,74,66,1
10,43,78,-2
10,65,51,0
10,1,10,0
10,67,79,-2
10,58,5,0
10,5,76,2
10,51,67,2
10,79,43,0
10,40,58,1
10,63,1,-2
10,41,74,1
10,60,72,-1
10,10,46,3
10,71,57,1
10,66,52,2
10,68,65,3
10,78,59,1
10,59,51,1
10,46,5,-2
10,76,79,1
10,72,63,1
10,57,66,0
10,74,40,2
10,43,60,1
10,65,41,-2
10,1,78,1
10,52,10,-3
10,58,68,-2
10,5,52,1
10,51,76,1
10,79,46,-1
10,40,72,0
10,63,43,3
10,41,57,0
10,60,58,0
10,10,65,2
10,71,74,1
10,66,59,1
10,68,1,-2
10,78,67,1
10,46,51,-1
10,59,41,0
10,76,71,3
10,72,78,1
10,57,40,1
10,74,60,-1
10,43,68,1
10,65,79,2
10,1,66,3
10,52,63,1
10,67,5,-1
10,58,10,0
10,5,43,0
10,79,52,1
10,40,67,2
10,63,58,0
10,41,1,1
10,60,59,-1
10,10,57,3
10,71,46,1
10,66,76,2
10,68,74,0
10,78,65,0
10,46,74,0
10,5,71,0
10,40,59,-1
10,41,63,2
10,60,67,3
10,10,43,2
10,1,79,2
10,52,51,-1
10,58,78,4
10,59,5,0
10,51,1,1
10,79,40,0
10,57,60,1
10,74,52,-1
10,43,76,2
10,67,41,-2
10,71,58,2
10,66,72,0
10,78,46,-3
10,63,65,1
10,78,10,-1
10,41,78,0
10,10,79,2
10,59,72,2
10,51,10,-5
10,79,41,2
10,63,60,-5
10,57,52,1
10,43,1,0
10,71,40,2
10,68,46,-1
10,78,5,-1
10,5,63,1
10,57,76,0
10,74,58,2
10,67,71,-1
10,65,66,0
10,76,63,2
10,72,67,0
10,40,51,0
10,60,66,1
10,10,59,1
10,65,43,-1
10,52,78,0
10,58,79,1
10,5,74,-1
10,59,1,0
10,51,60,2
10,79,72,-1
10,63,40,0
10,43,52,2
10,67,46,0
10,71,41,3
10,66,58,1
10,68,10,-1
10,46,43,-1
10,76,78,-1
10,72,74,0
10,5,66,0
10,40,68,0
10,41,51,2
10,60,79,0
10,10,63,1
10,1,67,2
10,52,71,0
10,58,57,-1
10,51,72,1
10,74,76,5
10,68,5,0
10,59,40,4
10,79,1,0
10,63,41,0
10,57,72,0
10,74,46,0
10,43,10,1
10,67,60,-2
10,71,5,0
10,66,65,-1
10,68,76,0
10,78,58,-3
10,51,52,2
10,46,57,0
10,76,68,-1
10,40,66,-1
10,71,65,2
10,59,78,0
10,46,10,-1
10,72,60,5
10,57,71,0
10,74,41,0
10,43,79,1
10,65,68,1
10,52,66,0
10,67,51,0
10,58,40,0
10,76,5,1
10,72,57,-1
10,41,68,-1
10,58,51,-1
10,5,58,2
10,51,65,1
10,79,67,-1
10,40,76,1
10,63,57,-2
10,41,46,0
10,60,52,2
10,10,1,-2
10,71,72,2
10,66,74,1
10,68,59,1
10,78,43,1
10,5,46,-1
10,40,74,0
10,63,72,3
10,41,65,2
10,60,43,-2
10,10,52,1
10,71,67,3
10,66,57,-2
10,68,58,-1
10,78,1,0
10,52,5,-1
10,46,79,2
10,76,51,1
10,72,40,2
10,57,41,0
10,74,71,0
10,43,63,1
10,65,10,-1
10,1,68,4
10,67,78,1
10,58,60,1
10,76,67,1
10,1,57,5
10,5,67,2
10,79,65,0
10,40,57,2
10,63,52,3
10,41,59,0
10,60,74,1
10,10,58,3
10,71,76,-4
10,66,1,1
10,68,43,0
10,78,72,0
10,51,46,0
10,72,43,-2
10,60,71,1
10,65,74,2
10,66,41,-3
10,59,60,0
10,46,71,-1
10,76,66,0
10,72,51,1
10,57,10,-2
10,74,68,2
10,43,5,4
10,65,78,0
10,1,41,1
10,52,79,0
10,67,40,0
10,58,63,4
10,46,59,3
10,72,58,1
10,1,71,-1
10,67,65,-1
10,79,76,1
10,66,63,0
10,5,40,0
10,74,57,-2
10,60,1,-3
10,65,46,-2
10,52,72,0
10,67,59,-1
10,71,10,0
10,68,51,1
10,78,79,0
10,58,76,-3
10,41,43,-2
10,51,59,0
10,1,63,1
10,52,68,3
10,59,74,1
10,46,66,3
10,76,52,1
10,51,78,0
10,79,68,1
10,40,60,0
10,63,71,-1
10,57,5,0
10,43,67,5
10,10,41,1
10,65,59,-1
10,46,1,0
10,72,76,2
10,79,51,2
10,43,59,0
10,66,10,2
10,41,71,-3
10,74,63,-2
10,60,5,-1
10,65,40,1
10,52,58,0
10,67,68,0
10,78,57,-1
10,59,79,0
10,76,60,1
10,5,72,1
10,51,43,-1
10,40,52,3
10,63,46,2
10,10,67,1
10,1,74,1
10,71,66,3
10,68,78,1
10,58,41,-1
10,57,65,2
10,59,57,3
10,46,72,-1
10,51,71,3
10,79,74,0
10,41,52,2
10,43,40,4
10,10,60,0
10,65,76,1
10,1,5,1
10,67,58,-2
10,68,66,1
10,78,63,2
10,71,79,0
10,76,1,-4
10,72,41,-2
10,5,51,1
10,40,46,0
10,63,67,3
10,57,68,1
10,74,10,1
10,60,65,0
10,52,59,0
10,66,78,-3
10,58,43,0
10,57,43,1
10,76,59,0
10,72,65,-1
10,5,10,-1
10,40,41,1
10,63,51,2
10,74,67,2
10,60,78,-1
10,52,46,-1
10,71,68,0
10,66,79,2
10,58,1,-1
10,59,66,1
10,1,65,0
10,59,58,0
10,46,76,1
10,51,66,0
10,79,5,0
10,41,60,3
10,43,74,1
10,10,40,2
10,65,52,0
10,1,72,1
10,67,57,-6
10,68,63,2
10,78,71,0
10,76,10,-3
10,72,68,0
10,5,41,1
10,40,1,1
10,63,79,0
10,57,51,1
10,74,78,2
10,60,46,0
10,52,67,1
10,71,59,1
10,66,43,2
10,58,65,3
10,59,63,0
10,46,58,1
10,51,74,1
10,79,57,1
10,41,76,1
10,43,71,1
10,10,72,-2
10,65,5,-2
10,1,52,2
10,67,66,-3
10,68,60,1
10,78,40,3
11,72,59,2
11,5,36,1
11,79,51,0
11,80,57,-3
11,56,76,3
11,81,63,0
11,49,82,2
11,1,42,-1
11,71,46,-1
11,66,65,-1
11,68,60,-1
11,58,74,1
11,74,5,-2
11,36,56,4
11,59,68,-1
11,46,81,0
11,76,58,1
11,51,49,0
11,63,71,0
11,57,66,0
11,65,80,3
11,42,72,0
11,72,60,3
11,5,65,0
11,79,76,0
11,80,82,1
11,56,57,2
11,81,51,-1
11,49,46,1
11,1,74,0
11,71,59,0
11,66,36,-3
11,68,42,1
11,58,63,-2
11,51,72,0
11,36,80,0
11,59,81,-2
11,46,68,1
11,76,1,-4
11,82,66,0
11,63,49,-5
11,57,5,2
11,74,79,3
11,60,71,1
11,65,58,0
11,42,56,-3
11,72,71,0
11,82,74,2
11,79,5,1
11,57,36,0
11,60,63,1
11,80,58,4
11,65,76,0
11,1,81,-2
11,66,56,1
11,68,51,-1
11,59,49,1
11,36,82,3
11,46,60,2
11,76,59,0
11,5,80,1
11,51,42,0
11,63,79,-1
11,74,57,-1
11,56,65,3
11,81,68,1
11,49,72,-1
11,71,1,1
11,58,66,2
11,60,1,2
11,59,63,0
11,72,46,0
11,82,76,-3
11,79,56,0
11,57,58,2
11,60,81,0
11,80,74,1
11,65,36,1
11,42,49,1
11,1,51,0
11,66,5,0
11,68,71,-1
11,82,79,0
11,42,46,-2
11,74,59,1
11,36,72,2
11,46,65,1
11,76,80,1
11,5,82,0
11,51,66,2
11,63,68,1
11,56,60,1
11,81,42,0
11,49,1,-1
11,71,57,1
11,58,79,-2
11,36,79,3
11,46,59,1
11,76,66,-1
11,5,60,1
11,51,82,0
11,63,72,-4
11,74,68,0
11,56,80,-1
11,81,57,3
11,49,65,0
11,71,42,-1
11,58,1,0
11,59,5,1
11,72,56,-1
11,82,71,1
11,79,81,1
11,57,76,-1
11,60,51,0
11,80,49,-2
11,65,74,0
11,42,63,-1
11,1,36,2
11,66,46,0
11,68,58,-1
11,59,65,-2
11,46,36,0
11,72,80,1
11,51,57,-3
11,63,56,2
11,60,82,2
11,42,5,0
11,81,58,-1
11,49,74,1
11,1,66,2
11,68,79,1
11,71,76,1
11,36,60,1
11,76,81,1
11,5,46,-4
11,82,68,0
11,79,72,1
11,57,1,2
11,74,63,1
11,80,42,2
11,65,51,0
11,56,71,1
11,66,59,-3
11,58,49,-2
11,59,56,1
11,46,58,2
11,72,5,-1
11,51,80,1
11,63,76,0
11,60,79,1
11,42,57,1
11,81,82,1
11,49,36,0
11,1,65,1
11,71,74,0
11,68,66,-3
11,36,51,-1
11,76,72,0
11,5,49,1
11,82,63,0
11,79,59,-2
11,57,68,1
11,74,81,1
11,80,1,-2
11,65,42,2
11,56,46,-3
11,66,60,2
11,58,71,0
11,59,36,0
11,46,79,3
11,72,66,2
11,51,74,1
11,60,58,1
11,42,76,2
11,49,57,-2
11,1,82,4
11,71,5,-3
11,68,56,-2
11,36,68,3
11,59,60,-2
11,76,74,-3
11,72,1,1
11,79,80,2
11,63,46,2
11,65,57,1
11,56,5,-4
11,49,81,2
11,71,51,1
11,66,42,1
11,58,82,-2
11,46,76,0
11,5,58,1
11,51,63,1
11,82,65,-1
11,57,79,-1
11,74,36,0
11,60,49,-3
11,80,66,-1
11,42,59,-1
11,81,71,0
11,1,56,3
11,68,72,1
11,36,58,2
11,72,81,0
11,5,76,0
11,51,59,-2
11,57,60,3
11,80,71,1
11,65,79,0
11,56,74,0
11,42,82,1
11,49,68,3
11,1,46,0
11,66,63,-1
11,81,65,0
11,71,49,1
11,56,81,1
11,36,63,-1
11,72,82,-2
11,51,58,0
11,57,46,1
11,80,60,2
11,42,79,2
11,49,76,4
11,1,59,-2
11,66,74,-1
11,5,68,-1
11,79,49,4
11,57,63,-1
11,60,36,2
11,42,80,0
11,1,57,3
11,71,56,0
11,46,5,0
11,59,82,1
11,46,74,5
11,72,57,0
11,51,5,0
11,63,65,2
11,60,76,2
11,42,58,0
11,81,66,1
11,1,79,4
11,71,36,-1
11,68,80,-3
11,36,59,2
11,5,71,-2
11,82,1,-2
11,79,46,-1
11,57,49,1
11,74,51,2
11,80,63,3
11,65,81,-1
11,56,68,3
11,66,72,1
11,58,60,1
11,76,42,-1
11,36,42,3
11,82,81,-1
11,79,60,0
11,65,71,2
11,66,68,0
11,58,59,2
11,76,68,0
11,57,42,1
11,65,1,-6
11,56,59,1
11,59,79,0
11,51,36,1
11,46,56,2
11,72,76,4
11,63,82,-1
11,60,66,2
11,42,65,-2
11,81,74,0
11,49,5,0
11,1,80,0
11,71,58,-1
11,68,57,-2
11,76,63,0
11,60,42,-2
11,81,36,0
11,36,46,1
11,76,71,2
11,5,42,2
11,82,60,-1
11,79,68,1
11,57,51,0
11,74,49,4
11,80,72,-1
11,65,59,1
11,56,63,4
11,66,1,2
11,58,81,-1
11,46,51,2
11,63,80,0
11,74,60,0
11,49,58,0
11,71,66,0
11,68,65,0
11,51,56,1
11,59,58,-1
11,72,65,0
11,42,36,-1
11,71,79,0
11,68,76,5
11,36,71,1
11,5,51,1
11,82,59,3
11,79,1,-1
11,57,72,2
11,74,46,0
11,65,63,4
11,56,49,2
11,66,81,0
11,58,42,1
11,76,60,-1
11,80,68,0
11,36,74,0
11,59,42,2
11,76,46,-2
11,72,68,-2
11,79,57,-3
11,63,51,1
11,65,82,0
11,56,1,0
11,49,60,0
11,71,81,0
11,58,5,-1
11,74,71,3
11,81,76,2
11,46,63,3
11,5,56,1
11,51,71,1
11,82,58,1
11,57,65,0
11,74,76,3
11,60,59,0
11,80,79,-2
11,42,66,-2
11,81,49,1
11,1,72,1
11,68,36,-1
11,63,5,1
11,60,74,-1
11,80,51,2
11,65,72,-1
11,66,49,3
11,68,82,1
11,58,56,-2
11,36,57,0
11,76,65,1
11,5,79,-2
11,51,68,2
11,63,60,-1
11,56,66,1
11,71,72,-1
11,36,49,0
11,59,66,1
11,46,42,4
11,72,79,0
11,82,57,0
11,63,1,0
11,60,65,0
11,56,51,0
11,80,5,1
11,59,76,1
11,72,49,-1
11,82,36,-1
11,79,63,-1
11,57,74,0
11,60,46,1
11,65,56,-5
11,42,51,1
11,1,71,3
11,66,58,-1
11,68,81,0
11,59,80,0
11,76,51,-1
11,5,72,-2
11,79,66,0
11,63,57,-1
11,68,1,1
11,58,46,-1
11,36,65,3
11,46,72,1
11,76,82,-2
11,5,66,0
11,51,1,-2
11,63,59,3
11,74,80,2
11,56,79,3
11,81,60,-3
11,49,42,-2
11,71,68,0
11,58,57,0
11,59,46,-1
11,72,63,1
11,82,51,1
11,79,36,2
11,57,81,1
11,60,5,2
11,80,56,-1
11,65,49,-1
11,42,71,1
11,1,58,3
11,66,76,-1
11,68,74,-2
11,36,1,-2
11,46,66,2
11,76,57,-1
11,5,59,-1
11,51,60,-2
11,63,42,2
11,74,65,1
11,56,72,6
11,81,79,-1
11,49,80,-1
11,71,82,0
11,58,68,0
11,59,57,-1
11,72,42,0
11,63,74,-1
11,81,80,1
11,49,56,-3
11,59,74,1
11,72,36,1
11,82,5,1
11,79,58,-1
11,57,71,0
11,80,76,-1
11,65,46,-1
11,42,81,-1
11,1,49,2
11,66,51,1
11,68,63,3
11,60,56,1
11,46,80,1
11,5,1,0
11,51,65,1
11,74,82,0
11,59,72,1
11,76,56,0
11,63,81,-2
11,60,68,0
11,36,5,0
11,46,71,1
11,51,79,4
11,82,49,0
11,74,58,-4
11,57,80,3
11,65,66,0
11,82,46,-1
11,79,71,1
11,81,5,2
11,49,59,-2
11,58,72,1
11,56,36,0
11,5,74,2
11,79,82,1
11,80,65,-2
11,81,46,0
11,49,51,1
11,1,60,1
11,71,63,0
11,66,57,-2
11,58,76,-1
11,76,36,1
11,82,56,-2
11,74,42,2
11,80,81,-1
11,49,66,4
11,1,5,2
11,36,66,-1
11,59,71,-1
11,46,49,2
11,76,79,-2
11,51,81,1
11,82,80,2
11,63,58,2
11,57,56,0
11,74,1,-2
11,60,72,1
11,65,5,0
11,42,68,2
11,46,82,1
11,74,72,0
11,81,1,2
11,68,59,1
11,58,80,1
11,72,51,3
11,5,57,-1
11,79,74,1
11,80,36,-2
11,56,42,1
11,81,59,-1
11,49,63,2
11,1,76,1
11,71,60,-1
11,66,82,2
11,68,46,-2
11,58,65,0
11,66,80,-1
11,59,51,0
11,82,42,-1
11,79,65,2
11,63,66,0
11,74,56,1
11,60,57,-2
11,46,1,-1
11,76,5,0
11,81,72,-1
11,71,80,-1
11,68,49,0
11,58,36,0
11,36,76,1
11,72,74,-1
11,5,81,2
11,51,46,0
11,57,82,1
11,80,59,0
11,65,68,0
11,56,58,0
11,42,60,1
11,49,71,2
11,1,63,2
11,66,79,4
11,59,1,-3
11,46,57,-1
11,76,49,0
11,82,72,3
11,79,42,1
11,63,36,0
11,74,66,-3
11,60,80,1
11,81,56,0
11,71,65,-2
11,68,5,2
11,58,51,2
11,42,1,-2
11,36,81,-1
11,72,58,-2
11,5,63,0
11,51,76,1
11,57,59,0
11,80,46,0
11,65,60,-1
11,56,82,5
11,42,74,-3
11,49,79,-1
11,1,68,2
11,66,71,-2
12,59,58,2
12,72,80,-3
12,5,36,3
12,57,83,0
12,60,63,0
12,65,25,-2
12,44,51,-2
12,49,81,2
12,84,79,0
12,66,62,1
12,68,74,1
12,78,54,0
12,36,49,2
12,83,72,-2
12,62,84,0
12,51,78,0
12,79,60,-2
12,63,68,0
12,74,66,-1
12,80,5,-1
12,81,57,0
12,54,44,0
12,25,59,2
12,58,65,2
12,36,84,-2
12,83,49,1
12,62,44,-2
12,51,5,-2
12,79,59,-1
12,63,57,0
12,74,78,-2
12,80,66,1
12,81,72,0
12,54,65,-1
12,25,68,1
12,58,60,-1
12,59,74,5
12,72,36,1
12,5,54,0
12,57,51,1
12,60,62,4
12,65,81,2
12,44,79,1
12,49,80,1
12,84,63,0
12,66,25,0
12,68,58,0
12,78,83,-2
12,36,68,-2
12,59,66,-2
12,83,5,-1
12,51,65,3
12,79,62,1
12,57,78,3
12,74,72,-1
12,60,84,1
12,44,80,2
12,81,63,-2
12,49,54,1
12,58,25,-1
12,72,60,-2
12,62,74,0
12,63,79,2
12,80,36,2
12,65,57,0
12,54,51,0
12,25,83,4
12,84,81,2
12,66,58,0
12,68,59,-1
12,5,49,0
12,44,58,1
12,36,62,-3
12,83,81,-2
12,72,63,-1
12,5,79,2
12,51,74,0
12,57,66,2
12,80,68,1
12,65,84,0
12,54,25,0
12,49,60,2
12,78,59,-1
12,59,51,0
12,62,83,1
12,79,80,0
12,74,36,-2
12,81,54,1
12,25,57,-3
12,84,49,4
12,66,72,-1
12,68,65,-1
12,58,78,1
12,59,44,-2
12,62,72,3
12,79,36,-2
12,63,83,3
12,74,65,-2
12,60,57,0
12,81,5,-1
12,25,51,3
12,84,80,-2
12,66,78,2
12,68,54,0
12,58,49,-1
12,36,63,-1
12,83,60,0
12,72,84,1
12,5,62,2
12,51,68,1
12,57,74,0
12,80,81,2
12,65,59,-2
12,44,66,1
12,54,58,1
12,49,79,3
12,78,25,1
12,60,5,0
12,78,44,-1
12,59,57,-4
12,62,51,-1
12,79,65,2
12,63,49,-1
12,74,44,1
12,60,80,3
12,81,78,1
12,25,5,-2
12,84,54,-1
12,66,36,0
12,68,72,0
12,58,83,-2
12,36,81,0
12,83,79,2
12,72,59,0
12,5,66,0
12,51,58,0
12,57,84,1
12,54,74,-1
12,49,62,2
12,78,68,0
12,80,63,3
12,65,60,1
12,59,54,0
12,62,80,-2
12,79,57,-4
12,63,78,-2
12,74,83,1
12,60,36,0
12,81,51,0
12,84,5,1
12,66,65,1
12,68,44,1
12,58,72,-3
12,25,49,0
12,44,25,-2
12,36,83,-1
12,5,72,4
12,62,63,-1
12,79,81,2
12,57,44,2
12,74,25,0
12,60,54,0
12,80,59,0
12,65,78,2
12,49,51,2
12,84,58,0
12,66,68,1
12,59,84,-1
12,83,80,0
12,72,49,1
12,51,36,0
12,63,66,-2
12,44,65,0
12,81,62,0
12,54,57,0
12,25,60,1
12,68,79,-1
12,78,5,-1
12,58,74,0
12,59,62,1
12,83,84,-1
12,72,65,0
12,51,80,2
12,63,5,-4
12,44,36,-2
12,81,74,-2
12,54,66,2
12,25,79,0
12,68,60,-2
12,78,49,-1
12,58,57,-1
12,36,54,2
12,5,44,3
12,62,58,0
12,79,72,0
12,57,68,0
12,74,63,0
12,60,81,2
12,80,78,0
12,65,83,-2
12,49,59,0
12,84,25,1
12,66,51,0
12,59,5,-1
12,51,60,-4
12,57,80,1
12,74,84,0
12,65,62,3
12,44,81,-1
12,54,63,-2
12,25,72,1
12,66,49,-1
12,68,83,-2
12,78,36,-1
12,58,79,0
12,36,65,0
12,83,44,1
12,72,51,1
12,62,25,-1
12,79,66,3
12,63,58,-1
12,60,78,1
12,80,54,1
12,81,59,-1
12,49,74,1
12,84,68,0
12,5,57,2
12,63,44,-1
12,59,63,1
12,51,83,3
12,57,36,-1
12,74,79,3
12,65,49,-2
12,44,84,0
12,54,72,-1
12,25,81,3
12,66,60,-2
12,68,5,0
12,78,62,1
12,58,80,1
12,36,25,-2
12,83,59,0
12,72,78,0
12,5,65,0
12,62,68,0
12,79,54,0
12,63,51,-1
12,60,44,-1
12,80,74,-1
12,81,58,0
12,49,57,0
12,84,66,1
12,59,36,0
12,51,84,-5
12,57,62,1
12,74,60,-3
12,65,63,-1
12,44,72,0
12,54,83,-2
12,68,49,1
12,78,79,2
12,58,5,-1
12,25,80,1
12,57,72,0
12,66,83,2
12,59,60,0
12,51,79,2
12,74,5,1
12,65,80,1
12,44,49,-2
12,54,62,0
12,25,63,2
12,68,81,0
12,78,84,-1
12,58,36,-2
12,36,78,2
12,83,68,1
12,72,25,1
12,5,59,2
12,62,65,0
12,79,58,0
12,63,54,-1
12,60,51,1
12,80,57,0
12,81,44,0
12,49,66,1
12,84,74,-1
12,78,57,-6
12,72,74,3
12,62,79,-2
12,63,81,2
12,66,59,0
12,68,36,0
12,25,58,4
12,36,80,1
12,59,68,0
12,83,25,-3
12,51,54,0
12,79,63,0
12,57,65,1
12,74,62,0
12,44,78,1
12,81,84,-4
12,49,5,-1
12,58,66,1
12,66,81,0
12,36,66,1
12,83,58,1
12,72,68,0
12,5,25,1
12,51,62,-1
12,57,59,1
12,80,60,0
12,65,79,0
12,44,74,-2
12,54,84,0
12,49,63,0
12,78,81,3
12,80,44,0
12,54,49,-2
12,84,60,2
12,62,36,1
12,59,78,3
12,79,5,-1
12,63,72,4
12,74,51,-1
12,81,83,3
12,66,57,0
12,58,44,1
12,5,83,0
12,60,49,0
12,68,80,-1
12,72,62,1
12,57,60,0
12,49,58,1
12,78,66,1
12,36,79,2
12,79,49,1
12,63,36,0
12,25,78,3
12,36,74,-1
12,83,62,0
12,72,66,0
12,5,60,1
12,51,59,1
12,57,25,-1
12,80,79,1
12,65,68,1
12,44,63,1
12,54,81,1
12,49,84,-1
12,78,58,-1
12,62,49,1
12,79,83,1
12,63,80,3
12,74,54,-2
12,60,65,5
12,81,36,1
12,25,44,1
12,66,5,0
12,68,78,2
12,58,51,1
12,59,72,4
12,5,81,0
12,60,83,1
12,54,68,-1
12,80,84,1
12,36,60,-1
12,83,74,0
12,72,58,1
12,5,84,2
12,51,81,0
12,57,79,2
12,80,62,1
12,65,66,1
12,44,68,0
12,54,59,0
12,78,63,5
12,49,25,1
12,83,63,-1
12,62,5,-4
12,65,51,0
12,81,80,-1
12,84,57,0
12,25,54,1
12,36,5,-1
12,83,57,0
12,62,66,1
12,51,44,3
12,79,84,0
12,63,60,0
12,74,68,0
12,80,72,2
12,81,49,0
12,54,78,3
12,25,65,-1
12,58,59,1
12,59,79,2
12,72,81,1
12,5,51,-2
12,57,63,1
12,60,58,-1
12,65,54,-1
12,44,62,0
12,49,83,3
12,66,80,0
12,68,25,1
12,78,74,2
12,59,25,-2
12,72,83,3
12,5,80,-2
12,57,81,0
12,60,79,3
12,65,58,-1
12,44,54,0
12,49,36,3
12,84,62,0
12,66,74,2
12,68,63,0
12,78,51,0
12,51,25,0
12,84,65,1
12,66,44,1
12,58,54,0
12,36,72,0
12,83,78,-3
12,62,60,0
12,51,57,0
12,79,44,-1
12,63,84,0
12,74,59,2
12,80,49,-1
12,81,65,1
12,54,5,0
12,25,66,0
12,58,68,1
12,36,59,1
12,83,54,0
12,72,44,0
12,5,58,3
12,62,57,-2
12,79,78,-2
12,63,65,-1
12,60,74,3
12,80,25,-3
12,81,66,-2
12,49,68,0
12,84,51,0
12,59,81,2
12,51,72,0
12,57,5,1
12,74,49,-1
12,65,36,1
12,44,83,0
12,54,80,0
12,66,79,2
12,68,84,0
12,78,60,0
12,58,63,-1
12,60,72,-1
12,65,74,-1
12,44,59,-2
12,84,36,0
12,68,51,2
12,25,62,3
12,36,58,0
12,83,66,2
12,72,57,1
12,5,74,2
12,62,54,-3
12,79,51,0
12,63,25,-1
12,60,59,-1
12,80,65,1
12,81,68,0
12,49,44,2
12,84,78,0
12,59,65,2
12,74,57,-2
12,51,63,0
12,74,80,-3
12,54,79,1
12,66,84,3
12,78,72,0
12,59,83,3
12,57,49,-2
12,65,5,-1
12,44,60,0
12,25,36,1
12,68,62,1
12,58,81,2
12,36,57,2
12,83,51,3
12,72,54,0
12,5,68,1
12,62,78,4
12,79,74,3
12,63,59,0
12,60,66,3
12,80,58,2
12,49,65,3
12,84,44,0
12,81,25,-3
12,59,80,0
12,83,36,1
12,72,5,-1
12,51,49,0
12,63,62,-1
12,44,57,1
12,81,79,1
12,54,60,-3
12,25,74,2
12,68,66,-1
12,78,65,0
12,58,84,-6
12,84,72,1
12,36,51,0
12,5,78,1
12,62,81,1
12,79,68,2
12,57,54,1
12,74,58,0
12,60,25,1
12,80,83,-2
12,65,44,0
12,49,72,1
12,84,59,1
12,66,63,0
12,59,49,-1
12,83,65,0
12,72,79,3
12,51,66,2
12,63,74,1
12,44,5,0
12,81,60,-1
12,54,36,0
12,25,84,0
12,68,57,0
12,78,80,-1
12,58,62,1
12,36,44,1
12,5,63,1
12,62,59,-1
12,79,25,0
12,57,58,2
12,74,81,1
12,60,68,-1
12,80,51,3
12,65,72,1
12,49,78,2
12,84,83,3
12,66,54,0
13,83,59,0
13,85,54,3
13,38,80,-1
13,63,71,0
13,60,65,2
13,12,36,0
13,44,51,0
13,25,86,1
13,84,72,0
13,66,74,2
13,68,55,-3
13,58,37,0
13,36,60,0
13,59,58,-2
13,72,66,-3
13,51,12,0
13,37,25,0
